30609,"AAXX","small_airport","Rothera Point Airport",-67.5669411575,-68.1269931793,,"AN","AQ","AQ-U-A","Rothera Point","no","AAXX",,,,,
32564,"AGGV","small_airport","Suavanao Airport",-7.585559844970703,158.7310028076172,,"OC","SB","SB-IS","Suavanao","yes","AGGV","VAO",,,,
302292,"AGGY","small_airport","Yandina Airport",-9.092816,159.21841,60,"OC","SB","SB-CE","Yandina","yes","AGGY","XYA",,,"http://en.wikipedia.org/wiki/Yandina_Airport",
35169,"AGKG","small_airport","Kaghau Airport",-7.3305,157.585,30,"OC","SB","SB-CH","Kagau Island","yes","AGKG","KGE",,,"http://en.wikipedia.org/wiki/Kaghau_Airport","Kagau Island"
310179,"AGKU","small_airport","Kukudu Airport",-8.0262,156.94783,32,"OC","SB","SB-WE","Kolombangara Island","no","AGKU","KUE",,,,"Kukundu"
308424,"AGKW","small_airport","Kwailabesi Airport",-8.360508,160.775127,52,"OC","SB","SB-ML","Kwailabesi","no","AGKW","KWS",,,,
310002,"AGNA","small_airport","Nana Airport",-10.6758,162.2049,60,"OC","SB","SB-MK","Star Harbor","no","AGNA","NAZ",,,,
32211,"AGRC","small_airport","Ringi Cove Airport",-8.12639045715332,157.14300537109375,,"OC","SB","SB-WE","Ringi Cove","no","AGRC","RIN",,,,
35170,"AGRM","small_airport","Ramata Airport",-8.168060302734375,157.64300537109375,,"OC","SB","SB-WE","Ramata","yes","AGRM","RBV",,,"http://en.wikipedia.org/wiki/Ramata_Airport",
306999,"AGTI","heliport","Tulaghi Heliport",-9.108,160.149166667,3,"OC","SB","SB-CE","Tulaghi Island","no","AGTI","TLG",,,,"Tulagi"
8,"ANYN","medium_airport","Nauru International Airport",-0.547458,166.919006,22,"OC","NR","NR-14","Yaren District","yes","ANYN","INU",,,"http://en.wikipedia.org/wiki/Nauru_International_Airport","ANAU"
312384,"ATUA","small_airport","Utai Airstrip",-3.386,141.5868,707,"OC","PG","PG-SAN","Utai","no","ATUA",,"UTAI",,,
307980,"AYAQ","small_airport","Kompiam Airport",-5.38166666667,143.924722222,5100,"OC","PG","PG-EPW",,"no","AYAQ","KPM","KOM",,,
310375,"AYAU","small_airport","Arou Airstrip",-5.4951,142.5137,4830,"OC","PG","PG-HE","Arou","no","AYAU",,"AROU",,,
310434,"AYBB","small_airport","Bak Airstrip",-5.2685,142.097,5440,"OC","PG","PG-SAN","Bak","no","AYBB",,"BAK",,,
53,"AYBK","medium_airport","Buka Airport",-5.4223198890686035,154.67300415039062,11,"OC","PG","PG-NSB","Buka Island","yes","AYBK","BUA",,,"http://en.wikipedia.org/wiki/Buka_Airport",
311258,"AYBR","small_airport","Biaru Airport",-7.6693,146.7594,4900,"OC","PG","PG-MPL","Biaru","no","AYBR","BRP","BRU",,,
310531,"AYBS","small_airport","Begesin Airstrip",-5.3889,145.4472,980,"OC","PG","PG-MPM","Begesin","no","AYBS",,"BGI",,,"BEG, Bagasin"
310529,"AYBT","small_airport","Batri Airstrip",-6.5522,143.9441,4510,"OC","PG","PG-SHM","Batri","no","AYBT",,"BTR",,,
308213,"AYBW","small_airport","Blackwara Airport",-2.618211,141.091971,58,"OC","PG","PG-SAN",,"no","AYBW",,,,,
312437,"AYBX","small_airport","Wowobo Airstrip",-7.3405,144.5477,74,"OC","PG","PG-GPK","Wowobo","no","AYBX",,"WWB",,,
312444,"AYBY","small_airport","Wuyabo Airstrip",-6.8378,145.8732,6400,"OC","PG","PG-EHG","Wuyabo","no","AYBY",,"WUO",,,
54,"AYCH","medium_airport","Chimbu Airport",-6.024290084838867,144.9709930419922,4974,"OC","PG","PG-CPK","Kundiawa","yes","AYCH","CMU",,,"http://en.wikipedia.org/wiki/Chimbu_Airport",
311114,"AYDD","small_airport","Dobu Airstrip",-6.6305,144.6383,3115,"OC","PG","PG-CPK","Dobu","no","AYDD",,"DOBU",,,
313962,"AYDK","small_airport","Munduku Airport",-4.6204,143.4516,100,"OC","PG","PG-ESW","Munduku","no","AYDK","MDM","MUN",,,
311717,"AYDL","small_airport","Kondobol Airport",-8.5336,142.5049,132,"OC","PG","PG-WPD","Kondobol","no","AYDL","KPF","KDB",,,"Kondubol, Kondobal"
311110,"AYDN","small_airport","Dinangat Airport",-6.1546,146.6772,5309,"OC","PG","PG-MPL","Dinangat","no","AYDN","DNU","DIN",,,"Diningat"
311116,"AYDO","small_airport","Doini Airport",-10.7009,150.7218,31,"OC","PG","PG-MBA","Castori Islets","no","AYDO","DOI","DOI",,,
312311,"AYDP","small_airport","Tsendiap Airstrip",-5.3599,144.4462,1565,"OC","PG","PG-JI","Tsendiap","no","AYDP",,"TNP",,,
311104,"AYDQ","small_airport","Dimisisi Airstrip",-8.6298,142.2162,166,"OC","PG","PG-WPD","Dimisisi","no","AYDQ",,"DIM",,,
308051,"AYDS","small_airport","Dusin Airport",-5.184135,144.411965,6300,"OC","PG","PG-MPM","Dusin","no","AYDS",,"DUS",,,
55,"AYDU","medium_airport","Daru Airport",-9.08675956726,143.207992554,20,"OC","PG","PG-WPD","Daru","yes","AYDU","DAU",,,"http://en.wikipedia.org/wiki/Daru_Airport",
311102,"AYDW","small_airport","Dewara Airstrip",-8.3802,142.4475,25,"OC","PG","PG-WPD","Dewara","no","AYDW",,"DWR",,,
312108,"AYDY","small_airport","Sindeni Airstrip",-7.0077,145.7965,5710,"OC","PG","PG-EHG","Sindeni","no","AYDY",,"SDI",,,
311135,"AYEB","small_airport","Embessa Airport",-9.447,148.7628,131,"OC","PG","PG-NPP","Embessa","no","AYEB","EMS","EMB",,,
308012,"AYED","small_airport","Edwaki Airport",-3.883986,141.792234,190,"OC","PG","PG-SAN","Yellow River Mission","no","AYED","XYR","EWK",,,
311749,"AYEG","small_airport","Mengina Airstrip",-6.4836,144.986,4224,"OC","PG","PG-CPK","Mengina","no","AYEG",,"MEN",,,
311756,"AYEI","small_airport","Milei Airstrip",-9.0794,147.602,2160,"OC","PG","PG-CPM","Milei","no","AYEI",,"MIL",,,
311747,"AYEK","small_airport","Membok Airstrip",-6.4744,141.019,54,"OC","PG","PG-WPD","Membok","no","AYEK",,"MBK",,,"Mebok"
311132,"AYEL","small_airport","Eliptamin Airport",-5.0412,141.6779,4825,"OC","PG","PG-SAN","Eliptamin","no","AYEL","EPT","ELP",,,
311130,"AYEM","small_airport","Eleme Airstrip",-4.8141,143.9103,233,"OC","PG","PG-ESW","Eleme","no","AYEM",,"ELM",,,
311202,"AYEN","small_airport","Engati Airstrip",-6.9179,146.1053,3715,"OC","PG","PG-MPL","Engati","no","AYEN","EGA","EGT",,,
311200,"AYEO","small_airport","Emo River Airstrip",-9.1234,148.0415,2240,"OC","PG","PG-NPP","Emo Mission","no","AYEO","EMO","EMO",,,
311205,"AYER","small_airport","Erume Airport",-8.2538,146.9747,6690,"OC","PG","PG-CPM","Erume","no","AYER","ERU","EME",,,
313974,"AYES","small_airport","Meselia Airport",-6.1364,149.1183,180,"OC","PG","PG-WBK","Demgulu","no","AYES","MFZ",,,,"Mesalia, Mesilia"
311134,"AYEU","small_airport","Eloaua Airstrip",-1.5601,149.6318,25,"OC","PG","PG-NIK","Eloaua Island","no","AYEU",,"ELO",,,
311757,"AYEY","small_airport","Mirsey Airstrip",-4.0621,142.6609,107,"OC","PG","PG-ESW","Mirsey","no","AYEY",,"MSY",,,
311370,"AYFE","small_airport","Feramin Airport",-5.208,141.6988,4655,"OC","PG","PG-SAN","Feramin","no","AYFE","FRQ","FMN",,,"Feranmin"
311374,"AYFK","small_airport","Foroko Airstrip",-5.3283,144.8944,412,"OC","PG","PG-MPM","Foroko","no","AYFK",,"FRO",,,
311373,"AYFO","small_airport","Fogomaiu Airstrip",-6.5096,143.0794,737,"OC","PG","PG-SHM","Fogomaiu","no","AYFO",,"FGM",,,"Fogoma'iu, Fogomaio"
307757,"AYFR","small_airport","Frieda River Airport",-4.610468,141.960138,217,"OC","PG","PG-ESW","Frieda River","no","AYFR","FAQ","FRR",,"http://en.wikipedia.org/wiki/Frieda_River_Airport",
311347,"AYFS","small_airport","Fas Airstrip",-3.1983,141.472,1219,"OC","PG","PG-SAN","Fugari","no","AYFS",,"FAS",,,
311384,"AYFU","small_airport","Fuma Airport",-6.3933,142.4408,466,"OC","PG","PG-WPD","Fuma","no","AYFU","FUM","FUMA",,,
313571,"AYFW","small_airport","Kwieftim Airstrip",-3.6005,141.7674,515,"OC","PG","PG-SAN","Kwieftim","no","AYFW",,"KWM",,,
56,"AYGA","medium_airport","Goroka Airport",-6.081689834590001,145.391998291,5282,"OC","PG","PG-EHG","Goronka","yes","AYGA","GKA",,,"http://en.wikipedia.org/wiki/Goroka_Airport",
312794,"AYGD","small_airport","Gimi Airstrip",-6.6482,145.4003,5096,"OC","PG","PG-EHG","Amusa","no","AYGD",,"GIMI",,,
311415,"AYGE","small_airport","Geigorobi Airstrip",-4.1055,143.3056,74,"OC","PG","PG-ESW","Geigorobi","no","AYGE",,"GEI",,,
311430,"AYGF","small_airport","Guari Airport",-8.1286,146.8722,6450,"OC","PG","PG-CPM","Guari","no","AYGF","GUG","GAI",,,
308005,"AYGG","small_airport","Garasa Airport",-7.980713,147.213461,2539,"OC","PG","PG-MPL","Au","no","AYGG","GRL","GSA",,,
311439,"AYGH","small_airport","Guhu Airstrip",-5.6957,146.1116,3,"OC","PG","PG-MPM","Guhu","no","AYGH",,"GUHU",,,
311417,"AYGM","small_airport","Gema Airstrip",-6.8032,145.7756,1675,"OC","PG","PG-EHG","Gema","no","AYGM",,"GEMA",,,
57,"AYGN","medium_airport","Gurney Airport",-10.3114995956,150.333999634,88,"OC","PG","PG-MBA","Gurney","yes","AYGN","GUR",,,"http://en.wikipedia.org/wiki/Gurney_Airport",
311426,"AYGO","small_airport","Gokto Airstrip",-4.9136,144.49,259,"OC","PG","PG-MPM","Gokto","no","AYGO",,"GTO",,,
307709,"AYGP","small_airport","Gusap Airport",-6.053196,145.959047,1504,"OC","PG","PG-GPK","Gusap","no","AYGP","GAP","GSP",,"http://en.wikipedia.org/wiki/Gusap_Airport",
311413,"AYGQ","small_airport","Gawa Airstrip",-5.259,142.233,6500,"OC","PG","PG-SAN","Gawa","no","AYGQ",,"GAWA",,,
58,"AYGR","medium_airport","Girua Airport",-8.80453968048,148.309005737,311,"OC","PG","PG-NPP","Popondetta","yes","AYGR","PNP",,,"http://en.wikipedia.org/wiki/Girua_Airport",
311386,"AYGS","small_airport","Gasuke Airport",-6.1028,141.7393,157,"OC","PG","PG-WPD","Gasuke","no","AYGS","GBC","GSK",,,
308212,"AYGW","small_airport","Guwasa Airport",-6.465838,145.083968,4800,"OC","PG","PG-EHG","Guwasa","no","AYGW",,,,,
311431,"AYGY","small_airport","Guavi Airstrip",-6.87,142.7537,303,"OC","PG","PG-WPD","Guavi","no","AYGY",,,,,
307876,"AYHA","small_airport","Haia Airport",-6.707421,144.997398,2434,"OC","PG","PG-CPK",,"no","AYHA",,"HAIA",,,
311468,"AYHB","small_airport","Habi Airport",-6.32,142.4893,993,"OC","PG","PG-WPD","Habi","no","AYHB","HBD","HABI",,,
311487,"AYHE","small_airport","Heiweni Airport",-7.4223,146.4276,3480,"OC","PG","PG-MPL","Heiweni","no","AYHE","HNI","HWI",,,
312918,"AYHH","small_airport","Honinabi Airport",-16.2457,142.1771,452,"OC","PG","PG-WPD","Honinabi","no","AYHH","HNN","HBI",,,"Honinabe"
311506,"AYHJ","small_airport","Hewa Airstrip",-5.1914,142.9595,5000,"OC","PG","PG-EPW","Hewa","no","AYHJ",,"HEWA",,,
59,"AYHK","medium_airport","Kimbe Airport",-5.462170124053955,150.40499877929688,66,"OC","PG","PG-WBK","Hoskins","yes","AYHK","HKN",,,"http://en.wikipedia.org/wiki/Hoskins_Airport",
311492,"AYHL","small_airport","Hesalibi Airstrip",-6.6,142.3502,305,"OC","PG","PG-WPD","Hesalibi","no","AYHL",,"HLB",,,
311508,"AYHN","small_airport","Habina Airstrip",-6.6671,146,6200,"OC","PG","PG-EHG","Habina","no","AYHN",,"HAA",,,
311472,"AYHO","small_airport","Haivaro Airport",-6.9406,143.059,180,"OC","PG","PG-GPK","Haivaro","no","AYHO","HIT","HWO",,,"Haiwaro"
311473,"AYHQ","small_airport","Hauna Airstrip",-4.2994,142.2305,73,"OC","PG","PG-ESW","Hauna","no","AYHQ",,"HNA",,,
311510,"AYHT","small_airport","Hotmin Airstrip",-4.5845,141.5742,196,"OC","PG","PG-ESW","Hotmin Mission","no","AYHT",,"HOT",,,
311470,"AYHW","small_airport","Haewenai Airstrip",-5.7219,141.3205,220,"OC","PG","PG-WPD","Haewenai","no","AYHW",,,,,
311489,"AYHX","small_airport","Herowena Airstrip",-6.6229,145.1972,4695,"OC","PG","PG-EHG","Herowana","no","AYHX",,"HRW",,,
311519,"AYHY","small_airport","Huya Airstrip",-6.2734,142.7061,2611,"OC","PG","PG-SHM","Huya","no","AYHY",,"HUYA",,,
311521,"AYIB","small_airport","Ibil Airstrip",-4.6828,141.0316,870,"OC","PG","PG-SAN","Ibil","no","AYIB",,"IBIL",,,
312938,"AYII","small_airport","Imane Airport",-6.7524,146.1072,3860,"OC","PG","PG-MPL","Imane","no","AYII","IMN","IMN",,,"Imani"
313419,"AYIM","small_airport","Kungim Airport",-5.671,141.03,349,"OC","PG","PG-WPD","Kungim","no","AYIM","KGM","KNM",,,"Kungum"
311089,"AYIN","small_airport","Busilmin Airstrip",-4.9166,141.1548,5450,"OC","PG","PG-SAN","Busilmin","no","AYIN",,"BSM",,,
312964,"AYIO","small_airport","Imonda Airport",-3.328,141.1573,990,"OC","PG","PG-SAN","Imonda","no","AYIO","IMD","IMO",,,
311530,"AYIP","small_airport","Iropena Airstrip",-5.0333,143.87084,5190,"OC","PG","PG-ESW","Iropena","no","AYIP",,"IRP",,,
311527,"AYIR","small_airport","Inaru Airstrip",-4.6316,142.8913,178,"OC","PG","PG-ESW","Inaru","no","AYIR",,"INR",,,
311533,"AYIS","small_airport","Isan Airstrip",-5.9781,146.61975,6955,"OC","PG","PG-MPL","Isan","no","AYIS",,"ISAN",,,
311535,"AYIT","small_airport","Iteri Airstrip",-4.2418,141.5234,242,"OC","PG","PG-ESW","Iteri","no","AYIT",,"ITR",,,
312934,"AYIU","small_airport","Ialibu Airport",-6.2782,143.9944,6736,"OC","PG","PG-SHM","Ialibu","no","AYIU","IAL","IBU",,,"Lalibu"
319533,"AYIX","small_airport","Witu Airport",-4.689522,149.440112,25,"OC","PG","PG-WBK","Garove Island","no","AYIX","WIU","WITU",,,
311798,"AYJE","small_airport","Yomneri Airstrip",-5.237,144.6007,6100,"OC","PG","PG-MPM","Yomneri","no","AYJE",,,,,
311794,"AYJO","small_airport","Yongai Airport",-8.5289,147.4603,6500,"OC","PG","PG-CPM","Yongai","no","AYJO","KGH","YON",,,
35188,"AYKA","small_airport","Losuia Airport",-8.505820274353027,151.08099365234375,27,"OC","PG","PG-MBA","Losuia","yes","AYKA","LSA",,,"http://en.wikipedia.org/wiki/Losuia_Airport","Formerly Kiriwina Airport"
308795,"AYKG","small_airport","Kopiago Airport",-5.3883,142.4977,4445,"OC","PG","PG-HE","Kopiago","no","AYKG","KPA","KGO",,,
35185,"AYKI","small_airport","Kiunga Airport",-6.1257100105285645,141.28199768066406,88,"OC","PG","PG-WPD","Kiunga","yes","AYKI","UNG",,,"http://en.wikipedia.org/wiki/Kiunga_Airport",
308592,"AYKJ","small_airport","Kanainj Airport",-5.2903,144.7072,4064,"OC","PG","PG-MPM","Kanainj","no","AYKJ","KNE","KNJ",,,
35184,"AYKK","small_airport","Kikori Airport",-7.424379825592041,144.2500762939453,50,"OC","PG","PG-GPK","Kikori","yes","AYKK","KRI",,,,
313787,"AYKL","small_airport","Kafle Airstrip",-3.75,142.59,850,"OC","PG","PG-SAN","Kafle","no","AYKL",,"KFL",,,
60,"AYKM","medium_airport","Kerema Airport",-7.96361017227,145.770996094,10,"OC","PG","PG-GPK","Kerema","yes","AYKM","KMA",,,"http://en.wikipedia.org/wiki/Kerema_Airport",
313564,"AYKN","small_airport","Kubuna Airstrip",-8.6917,146.7566,200,"OC","PG","PG-CPM","Kubuna Mission","no","AYKN",,,,,
308594,"AYKR","small_airport","Kar Kar Airport",-4.557,145.9404,130,"OC","PG","PG-MPM","Kar Kar Island","no","AYKR","KRX","KKR",,,
302264,"AYKT","small_airport","Kieta Airport",-6.30541666667,155.728138889,20,"OC","PG","PG-NSB","Kieta","yes","AYIQ","KIE","KIA",,"http://en.wikipedia.org/wiki/Kieta_Airport","Aropa Airstrip"
308319,"AYKU","small_airport","Kuri Airport",-7.135083,143.276111,35,"OC","PG","PG-GPK","Kuri","no","AYKU","KUQ","KURI",,,
61,"AYKV","medium_airport","Kavieng Airport",-2.57940006256,150.807998657,7,"OC","PG","PG-NIK","Kavieng","yes","AYKV","KVG",,,"http://en.wikipedia.org/wiki/Kavieng_Airport",
31837,"AYKY","small_airport","Londolovit Airport",-3.04361009598,152.628997803,167,"OC","PG","PG-NIK","Londolovit","yes","AYKY","LNV",,,"http://en.wikipedia.org/wiki/Lihir_Island_Airport","Lihir Island, Kunaye"
313788,"AYKZ","small_airport","Kairiru Airstrip",-3.3687,143.5546,60,"OC","PG","PG-ESW","Kairiru Island","no","AYKZ",,"KAI",,,
308079,"AYLA","closed","Lae Airfield",-6.731666,146.996368,50,"OC","PG","PG-MPL","Lae","no","AYLA",,,,"http://en.wikipedia.org/wiki/Lae_Airfield","Lae Drome, Lae Aerodrome, Old Lae Airfield"
312686,"AYLB","small_airport","Lab Lab Airport",-5.7204,148.0566,160,"OC","PG","PG-MPL","Lab Lab Mission","no","AYLB","LAB","LAB",,,"Lablab"
314947,"AYLC","small_airport","Lake Campbell Airstrip",-6.7486,142.6037,585,"OC","PG","PG-WPD","Lake Campbell","no","AYLC",,,,,
313941,"AYLE","small_airport","Lele Airstrip",-5.2192,151.3938,1600,"OC","PG","PG-EBR","Leli","no","AYLE",,"LELE",,,"Leli"
311702,"AYLH","small_airport","Klauhau Airstrip",-4.1305,142.2495,130,"OC","PG","PG-ESW","Klauhau","no","AYLH",,,,,
313841,"AYLO","small_airport","Lowai Airport",-6.3344,146.6458,2900,"OC","PG","PG-MPL","Lowai","no","AYLO","LWI","LOW",,,
313927,"AYLP","small_airport","Leron Plains Airport",-6.3917,146.3434,680,"OC","PG","PG-MPL","Leron Plains","no","AYLP","LPN","LPS",,,
313574,"AYLQ","small_airport","Lagoon Airstrip",-8.8186,143.1317,100,"OC","PG","PG-WPD","Lagoon","no","AYLQ",,"LGN",,,
313944,"AYLS","small_airport","Lese Airport",-8.2799,146.2765,40,"OC","PG","PG-GPK","Lese","no","AYLS","LNG","LESE",,,
313946,"AYLX","small_airport","Long Island Airport",-5.3604,147.0177,116,"OC","PG","PG-MPM","Long Island","no","AYLX","LSJ","LIS",,,
312120,"AYLZ","small_airport","Slai Airstrip",-4.0322,143.1831,77,"OC","PG","PG-ESW","Slai","no","AYLZ",,"SLAI",,,
314134,"AYMA","small_airport","Manari Airport",-9.1908,147.6219,2630,"OC","PG","PG-NPP","Manari","no","AYMA","MRM","MRI",,,"Manare"
312797,"AYMB","small_airport","Morobe Airport",-7.74,147.59,8,"OC","PG","PG-MPL","Morobe","no","AYMB","OBM","MBE",,,
62,"AYMD","medium_airport","Madang Airport",-5.20707988739,145.789001465,20,"OC","PG","PG-MPM","Madang","yes","AYMD","MAG",,,"http://en.wikipedia.org/wiki/Madang_Airport",
63,"AYMH","medium_airport","Mount Hagen Kagamuga Airport",-5.826789855957031,144.29600524902344,5388,"OC","PG","PG-WHM","Mount Hagen","yes","AYMH","HGU",,,"http://en.wikipedia.org/wiki/Mount_Hagen_Airport",
308189,"AYMK","small_airport","Mok Airport",-5.730238,149.056583,1050,"OC","PG","PG-WBK","Mok","no","AYMK",,"MOK",,,
308188,"AYML","small_airport","Mougulu Airport",-6.280859,142.420775,825,"OC","PG","PG-WPD","Mougulu","no","AYML","GUV","MGU",,,
64,"AYMN","medium_airport","Mendi Airport",-6.14774,143.656998,5680,"OC","PG","PG-SHM","Mendi","yes","AYMN","MDU",,,"http://en.wikipedia.org/wiki/Mendi_Airport",
65,"AYMO","medium_airport","Momote Airport",-2.06189,147.423996,12,"OC","PG","PG-MRL","Manus Island","yes","AYMO","MAS",,,"http://en.wikipedia.org/wiki/Momote_Airport",
31981,"AYMR","small_airport","Moro Airport",-6.36332988739,143.238006592,2740,"OC","PG","PG-SHM","Moro","yes","AYMR","MXH",,,"http://en.wikipedia.org/wiki/Moro_Airport",
31911,"AYMS","small_airport","Misima Island Airport",-10.689200401299999,152.837997437,26,"OC","PG","PG-MBA","Misima Island","yes","AYMS","MIS",,,"http://en.wikipedia.org/wiki/Misima_Airport",
308796,"AYMW","small_airport","Marawaka Airport",-6.9736,145.8849,6050,"OC","PG","PG-EHG","Marawaka","no","AYMW","MWG","MWK",,,
312122,"AYMY","small_airport","Smok Airstrip",-3.3158,141.2461,729,"OC","PG","PG-SAN","Smok","no","AYMY",,"SMOK",,,
316543,"AYNA","small_airport","Nankina Airport",-5.837,146.4533,5800,"OC","PG","PG-MPM","Gwarawon","no","AYNA","NKN","NKN",,,
308173,"AYNE","small_airport","Negarbo(Negabo) Airport",-6.567778,144.703058,4500,"OC","PG","PG-CPK","Negarbo","no","AYNE","GBF","NBO",,,
308139,"AYNG","small_airport","Manguna Airport",-5.577778,151.792333,187,"OC","PG","PG-EBR","Manguna","no","AYNG","MFO","MGA",,"http://en.wikipedia.org/wiki/Manguna_Airport",
311620,"AYNM","small_airport","Kasonombe Airport",-6.3819,146.9859,5800,"OC","PG","PG-MPL","Kasonombe","no","AYNM","KSB","KNB",,,
308583,"AYNO","small_airport","Nomane Airport",-6.32183,145.070667,6032,"OC","PG","PG-CPK","Namane","no","AYNO","NMN","NOM",,,
311616,"AYNT","small_airport","Kantobo Airstrip",-6.7227,143.5636,1385,"OC","PG","PG-SHM","Kantobo","no","AYNT",,"KNO",,,"KAB, Kandobo, Kantobel, Iamagu"
313487,"AYNY","small_airport","Nambaiyufa Airport",-6.2412,145.2424,5550,"OC","PG","PG-CPK","Nambaiyufa","no","AYNY","NBA","NBF",,,
66,"AYNZ","medium_airport","Nadzab Airport",-6.569803,146.725977,239,"OC","PG","PG-MPL","Lae","yes","AYNZ","LAE",,,"http://en.wikipedia.org/wiki/Lae_Nadzab_Airport","MFO"
313573,"AYOA","small_airport","Kwomtari Airstrip",-3.598,141.3614,366,"OC","PG","PG-SAN","Kwomtari","no","AYOA",,"KWO",,,
311850,"AYOD","small_airport","Obura Airstrip",-6.5507,145.9728,5600,"OC","PG","PG-EHG","Obura","no","AYOD",,"OBU",,,
313220,"AYOE","small_airport","Konge Airport",-6.2239,147.2152,5900,"OC","PG","PG-MPL","Konge","no","AYOE","KGB","KGE",,,
311907,"AYOH","small_airport","Okisai Airstrip",-4.7065,141.9006,310,"OC","PG","PG-SAN","Okisai","no","AYOH",,"OKS",,,
311909,"AYOJ","small_airport","Oksapmin Airport",-5.2261,142.2259,5140,"OC","PG","PG-SAN","Oksapmin","no","AYOJ","OKP","OKN",,,
